index,weibo_id,comment_text,gender,location,like,date,label,category,target,cut
3538,G2BtV1Kfu,当女性无缘无故地被施暴者伤害求助无门的时候你怎么不站出来讲话谴责又在哪里那难道不是对女性的仇恨,女,海外,111,11/02/2018 13:33,0,,,女性 无缘无故 施暴者 伤害 求助 无门 讲话 谴责 女性 仇恨
3539,Hz8EjrViS,我说的是男网警和苍井空那事损害警察形象不知道为什么你会扯到同性荡妇羞辱更厉害很莫名其妙她是她我是我啊网络上普通网友相互辱骂是常事辱骂损害的是自己的形象各地网警披着官皮代表的是警察形象在其位谋其职你懂我的意思吧另外同性更过分你根本没有数据证明只是你自己的感受单纯体力搬运工看过数据女性可以占女性建筑业技术工才是少的说没有女搬运工你是没下过工地吧另外国家虽然规定女性不能下矿但实际有很多女矿工但属于黑工没劳动法保障的,男,浙江,0,16/06/2019 23:20,0,,,网警 苍井空 损害 警察 形象 扯到 同性 荡妇 羞辱 厉害 莫名其妙 网络 网友 相互 辱骂 常事 辱骂 损害 形象 网警 官皮 代表 警察 形象 位谋其职 同性 过分 数据 证明 感受 体力 搬运工 数据 女性 女性 建筑业 技术工 女搬 运工 工地 国家 女性 下矿 矿工 黑工 劳动法 保障
3540,J1zF7smOR,我是女权和平等的了解是女性拥有平等的机会待遇以及选择上的自由若她选择当家庭主妇这个选项应当被尊重若她愿孩子随夫姓这个意愿也必须被所有人尊重,女,海外,1,12/05/2020 14:24,0,,,女权 平等 女性 拥有 平等 机会 待遇 选择 自由 选择 家庭 主妇 选项 尊重 孩子 随夫 意愿 所有人 尊重
3541,IaQzCu8MG,姐妹你应该告诉他就算是真的绿了也不可以杀人生命权是最最最基本的人权如果被绿了可以作为同情杀人凶手的理由那这社会吃枣药丸,女,北京,6,10/10/2019 16:50,0,,,姐妹 告诉 杀人 生命权 最最 人权 同情 杀人 凶手 理由 社会 吃枣 药丸
3542,FkIH88sjT,大概看阶级吧虽然你们老说田园比真女权多但我首页基本没有田园全是女权,女,其他,1,08/09/2017 17:10,0,,,阶级 田园 女权 首页 田园 女权
3543,GCZTii4w6,想要得到别人更多的支持是需要自己去经营的没有人欠你的非要听你的安排作为公众人物表面上发声已经是很大的支持了毕竟这些人都有粉丝粉丝也会支持你还非要给你搬个奖这个姐姐有点极端,女,海外,1,09/10/2018 06:25,0,,,想要 支持 经营 安排 公众 人物 表面 发声 支持 粉丝 粉丝 支持 姐姐
3544,J4iXen97v,别说女权被污名化我去年还不知道女权是什么都不知道这个存在在群指责一男性发关于猥亵幼女漫图的时候居然一个女的站出来说我小题大做,女,其他,0,30/05/2020 19:04,0,,,女权 污名化 去年 女权 指责 男性 发关于 猥亵 幼女 漫图 小题大做
3545,IClRliLgs,不管什么时候没价值的永远没有话语权工作不就是在争取吗没有话语权说话谁会听我觉得咱们对待价值这个词的定义有分歧不为迎合谁只为自己你这是什么思路提高自身价值就是为了迎合男性那男性提高自身价值为了迎合谁提高自身价值才能更好的活着更有话语权,女,河南,1,08/04/2020 22:18,0,,,价值 永远 话语权 工作 话语权 说话 价值 定义 分歧 迎合 这是 思路 提高 价值 迎合 男性 男性 提高 价值 迎合 提高 价值 活着 话语权
3546,IA1a6vy81,帮助女孩讨公道不要以自己被性伤害为耻是多么多么重要的事情但是这些好像常识一样的东西就是会困住女孩,女,湖北,0,24/03/2020 20:17,0,,,女孩 公道 伤害 事情 好像 常识 东西 困住 女孩
3547,J5Pv5exXI,我也是单女不想结婚的人谢谢我从来没觉得现在就是平权社会而是男权社会而女权就是把这些本来该平权的权利夺回来达到真正的平权而不是像现在这样的特权社会所以女权难道是要给女性争取特权的意思,女,天津,0,12/06/2020 13:21,0,,,单女 结婚 谢谢 平权 社会 男权 社会 女权 本来 平权 权利 回来 平权 特权 社会 女权 女性 特权
3548,J5Pv5exXI,我一直觉得女权就是平权因为现在根本就没有达到平权而是男权社会难道不是吗,女,天津,1,12/06/2020 03:05,0,,,女权 平权 平权 男权 社会
3549,J6Gyv99TM,高中的时候看了一毛姆的短篇小说集里面的女性角色形象要不是狭隘愚蠢的要不就是精于算计的只有一个正面的女性角色还要求她无私奉献放弃自我从那个时候就特别讨厌毛姆,女,山西,8,15/06/2020 08:08,0,,,高中 一毛姆 短篇 小说集 女性 角色 形象 狭隘 愚蠢 精于 算计 正面 女性 角色 无私 奉献 放弃 自我 特别 讨厌 毛姆
3550,IEVkDtLas,他是删了一些微博的他嘲讽别人生孩子下蛋好吧有人说是情商低删掉的微博里说一百四十斤的女生是坦克给支援武汉的女护士捐卫生巾被说是出拳输了比赛说人家女棋手不穿内衣美人计我真没看出来他尊重普通女性,女,浙江,10,25/04/2020 11:14,0,,,微博 嘲讽 孩子 下蛋 有人 情商 删掉 微博 一百四十 女生 坦克 支援 武汉 护士 卫生巾 出拳 比赛 棋手 内衣 美人计 尊重 女性
3551,H5k5k4jdq,嗯嗯是的她只顾着各种完全忘了自己配不配之前我看到有人骂女权可难受了又没错为什么要骂现在我知道了不是每个人都在真心的正常的支持女权还有人利用女权营销微博想红或者作为发泄口已经偏激到伤害人了怎么可能没人骂,女,其他,0,04/12/2018 22:09,0,,,嗯嗯 只顾 有人 女权 难受 没错 真心 支持 女权 利用 女权 营销 微博 发泄口 偏激 伤害
3552,Hxx50hDkD,还有同工同酬只在毛爷爷时代出现过随着改革开放这种工作上的性别歧视越来越严重就是因为女性要生孩子而资本家不愿分摊这种社会成本姐妹认真的吗同工同酬你去看下招聘会限制性别的有多少我们从起点就没有同工同酬了上升渠道也很窄集体歧视概率不大种族歧视够集体了吧没有发生事不关己高高挂起雪崩的时候没有一片雪花是无辜的姐妹希望生女孩是因为啥大多会回答你因为压力小吧为啥压力小因为不用买房子了因为是女生所以不用买房子这不是歧视吗我不知道你结婚了没有我身边结婚的人都会说如果怀孕就生个男孩生了男的就不用再生了这不是歧视吗婚后财产共有我也支持为什么你会觉得女性地位高呢如果高的话现在还在人为选择出生性别男女出生比例是多少你可以自己查一查,女,山西,1,05/06/2019 23:10,0,,,同工 同酬 爷爷 时代 改革 开放 工作 性别 歧视 越来越 女性 孩子 资本家 分摊 社会 成本 姐妹 同工 同酬 招聘会 性别 起点 同工 同酬 渠道 集体 歧视 概率 种族 歧视 集体 发生 事不关己高高挂起 雪崩 雪花 无辜 姐妹 希望 女孩 回答 压力 为啥 压力 不用 房子 女生 不用 房子 这不 歧视 结婚 身边 结婚 都会 怀孕 男孩 不用 再生 这不 歧视 婚后 财产 共有 支持 女性 地位 人为 选择 出生 性别 男女 出生 比例
3553,G6HjGCHwM,你要这么抬杠的理解我没办法但是你说到国内明星睡别人但那也是他和路人你情我愿的睡这都能扯到中国我国明星好像没有像这位去骚扰女学生吧,男,海南,0,10/03/2018 13:06,0,,,抬杠 理解 办法 国内 明星 路人 扯到 中国 我国 明星 好像 这位 骚扰 学生
3554,J45XNoEoB,看看这人还来评论里呛我多读读书了解一下女权主义的名词解释再来说好吗这条微博我通篇没有抨击任何一个人只是申明我的主张并且说了不顺眼你拉黑我非要来当跳梁小丑的我只能挂出来了当代教育这么落后了我认为的女性权益最重要的是有选择权女性可以选择做家庭主妇也可以选择在职场工作但是社会不可以歧视自愿选择任何生活方式的女性家庭主妇要被尊重职场女性要同工同酬这些都做到了吗社会现像都不了解就一个劲喷喷喷键盘钢琴师吧,女,广东,22,29/05/2020 04:05,0,,,评论 读书 女权主义 名词 解释 微博 通篇 抨击 申明 顺眼 跳梁 小丑 只能 当代 教育 落后 女性 权益 选择权 女性 选择 家庭 主妇 选择 职场 工作 社会 歧视 自愿 选择 生活 方式 女性 家庭 主妇 尊重 职场 女性 同工 同酬 社会 现像 劲喷 喷喷 键盘 钢琴师
3555,J45XNoEoB,自由选择权本来就属于女性应有的权利尽是编出一些田园女权女拳等词汇来恶意泼脏水,女,广东,5,29/05/2020 03:49,0,,,自由 选择权 本来 女性 应有 权利 编出 田园 女权 女拳 词汇 恶意 泼脏
3556,IAB9NxgCt,经常因为女性的境遇难过觉得自己有生之年等不到男女真正平等的那一天了但是又想我们走在通往平等的路上这是无法改变的事实即使我等不到我也永远为最终将会到来的那一天高声喝彩,女,广东,2,27/03/2020 23:34,0,,,女性 境遇 难过 有生之年 男女 平等 通往 平等 路上 这是 改变 事实 我等 永远 最终 到来 高声 喝彩
3557,IBVbZ50Ci,因为在很多领域女性受到歧视更为严重所以女权本质上是要争取女性缺失的权利以达到男女平等的目标只是我觉得现在女权这个词被田园女权搞的被人误解了让人觉得是为了追求女性特权,女,安徽,1,05/04/2020 20:54,0,,,领域 女性 歧视 女权 本质 女性 缺失 权利 男女 平等 目标 女权 田园 女权 误解 追求 女性 特权
3558,I2Dve9JCS,第二个倒底是她妈性格软弱还是她性格软弱啊我咋觉得她比她妈还软弱呢,女,陕西,0,17/08/2019 15:25,0,,,倒底 性格 软弱 性格 软弱 软弱
3559,J2w2mmoaA,你说的这样的女人可不是女权一点都不尊重女性,女,海外,0,24/05/2020 20:58,0,,,女人 可不 女权 一点 尊重 女性
3560,J6BymwgBv,他们才五十多岁以后用钱的日子还挺多的我不会要他们的钱外公外婆过世早就她一个女儿她也挺没安全感的我爸的钱全被她拿着的她不敢给我哥在钱方面她挺清醒的我最受不了她的就是认为女人就该忍受她不需要我养老她会一直跟我哥在她的思想里女儿养老是作为儿子的耻辱,女,湖南,0,14/06/2020 16:31,0,,,五十多 用钱 日子 外公 外婆 过世 早就 女儿 安全感 清醒 受不了 女人 忍受 养老 思想 女儿 养老 儿子 耻辱
3561,J1qNh9Jsf,宣传女权是让女性懂得去保护自己的权利而不是让女性觉得我就得有特权而且女性不选择你们那一套想法也是她们都权利,男,河北,0,14/05/2020 14:18,0,,,宣传 女权 女性 懂得 保护 权利 女性 特权 女性 选择 想法 权利
3562,H5k5k4jdq,不用和他浪费口水像这种不长脑子博人眼球的举报举报她就对了,男,山西,1,02/12/2018 11:20,0,,,不用 浪费 口水 脑子 博人 眼球 举报 举报
3563,IAcEVvHRw,女权就不应该存在存在是因为女性地位低下所以才有的每天指责我们是田园女权我们确实不知道在你们的认知里真正的女权是什么概念种下的恶果自己吃这句话你应该说给你自己听嗯嗯你说的真的很对呢每个群体都有不同的存在你多高贵啊所有的男人确实不全是其中的一份子有的在沉默有的在冷眼旁观还有的在炫耀请问你属于哪一类我说了你既然没做过那你就可以出来声援受害者这么着急撇清关系不如做些有意义的事情中国虽然没有号房但是类似操作也有很多今天还有一个高中生被发现把女同学的自拍在不相关裸体上你能说这些事情不存在吗那你应该主动站出来去支持声援受害女性而不是只说自己不是其中一员急忙撇清关系,女,海外,0,04/04/2020 07:52,0,,,女权 女性 地位 低下 指责 田园 女权 确实 认知 女权 概念 恶果 嗯嗯 群体 高贵 男人 确实 份子 沉默 冷眼旁观 炫耀 请问 一类 声援 受害者 着急 撇清 关系 意义 事情 中国 号房 类似 操作 高中生 发现 同学 自拍 相关 裸体 事情 主动 支持 声援 受害 女性 急忙 撇清 关系
3564,J0pj5eV7g,我真的觉得这种思想是刻在骨子里的有认识的男性朋友人挺好的常常维护女生感觉还挺绅士可是有时候还会发一些直男癌言论我也不能一棍子打死说他不尊重女性,女,其他,3,04/05/2020 22:53,0,,,思想 骨子里 男性 朋友 维护 女生 感觉 绅士 有时候 直男癌 言论 一棍子打死 尊重 女性
3565,ID26le0w3,退一万步讲就算受害人十恶不赦强奸幼女也是一切这恶的根源何况鲍说的这些恶能有多可信,女,其他,6,12/04/2020 23:28,0,,,一万 受害人 十恶不赦 强奸 幼女 根源 可信
3566,HCkCDn2PQ,互相理解吧底层有底层的生活方式以前男人拉着牛和老丈人换老婆你不知道吧都想你了一样公安局当然可以追求爱情啥也没有的人就是要保障的啊彩礼不是卖嘛你看看周围净身出户的女人孩子多可怜还说卖嘛不知道你的他在哪个国家但是泰国还有人妖呢男人可以娶好几个老婆平等是金钱的上层建筑没钱医院挂号都没有的更别提娶妻生子了,女,海外,0,07/07/2019 10:01,0,,,理解 底层 底层 生活 方式 男人 老丈人 老婆 公安局 追求 爱情 保障 彩礼 净身 出户 女人 孩子 可怜 国家 泰国 男人 好几 老婆 平等 金钱 上层建筑 没钱 医院 挂号 提娶 生子
3567,HCkCDn2PQ,你到底浪费多少时间在网络上啊还是学生吗还有时间看泼妇骂人有空追个女生亲亲我我不好吗人家又丑又蠢又懒吃你家饭了吗放心吧不会嫁给你的你赶紧去娶白富美吧婚姻不该是这样的残酷的互相咬我爱他就愿赌服输如果他不爱我就一拍两散吧估计你老婆和女儿是不敢和你说什么的我把我爸爸骂哭过你真是王希望不止在你家是王有本事做王不要做书生因为百无一用,女,海外,0,07/07/2019 11:06,0,,,浪费 时间 网络 学生 时间 泼妇 骂人 有空 女生 亲亲 你家 放心 嫁给 赶紧 白富美 婚姻 残酷 赌服 一拍两散 估计 老婆 女儿 什么的 爸爸 希望 你家 本事 书生 百无一用
3568,J1s4HwdW1,说我极端怎么我是杀人埋母了还是堕男胎了啊,男,湖北,4,12/05/2020 12:54,0,,,杀人 埋母 男胎
3569,J2jYCxzvy,我真是够了大小号明明是关注的不同的人但都发现有人在说女权即平权我都骂腻了,男,湖北,15,17/05/2020 11:45,0,,,大小号 明明 关注 发现 有人 女权 平权 骂腻
3570,IE6peorwk,女权不是贬义词但女权婊是贬义词很多人看到为女性发声的人就用女权婊来形容除了全是恶意我看不到一点儿理性看待的迹象这些人才是最可悲的,女,广东,0,20/04/2020 00:21,0,,,女权 贬义词 女权 贬义词 女性 发声 女权 婊来 形容 恶意 一点儿 理性 看待 迹象 人才 可悲
3571,Iyek3rXko,你仔细看看他强奸了多少女性放中国早判死刑了,男,黑龙江,0,12/03/2020 14:10,0,,,仔细 强奸 女性 中国 早判 死刑
3572,Ifxgn4Wcu,我不知道她是怎么被捧到这个位置的因为我从头到尾都没有关注过她我们每个人都有贡献啊不是吗我的意思是她有她的局限性但我不认为应当全盘否定她对于宣传女权的贡献两个都看完了那我觉得我可以接受她我这么说吧第二性的作者波伏娃也不是一个知行合一的女权主义者我个人认为大环境下每个人多多少少都有点男权思想的污染所以传播的思想里有进步的部分就是有用的了去追求纯粹太不现实大概以婚女身份说了什么,女,其他,0,10/11/2019 13:12,0,,,捧到 位置 从头到尾 关注 贡献 局限性 全盘 否定 宣传 女权 贡献 看完 接受 第二性 作者 波伏娃 知行合一 女权主义者 环境 男权 思想 污染 传播 思想 有用 追求 现实 婚女 身份
3573,HvPulBPzF,拉倒吧按照现在的男女数量比女生真想嫁哪有嫁不出去的今天看你两条博又是田园女权又是哄抬逼价可算暴露本来面目了,女,江苏,0,08/06/2019 17:22,0,,,拉倒 男女 数量 女生 田园 女权 哄抬 逼价 暴露 本来 面目
3574,IxXSS0HR7,一群先天身材条件较瘦的人站着说话不腰疼我也没看你这么瘦生活中有多努力勤奋进行身材管理啊要不也不至于瘦得皮包骨美真是我靠我还在她的好物分享群里看到一堆人指着刘亦菲说她胖了指责胖的人生活一定很懒惰还说刘亦菲油腻我真的,女,北京,0,10/03/2020 16:32,0,,,先天 身材 条件 站着说话不腰疼 生活 努力 勤奋 身材 管理 皮包 骨美 好物 分享群 刘亦菲 指责 生活 懒惰 刘亦菲 油腻
3575,ID26le0w3,关键的不是一个十四岁女孩子被强奸被控制都是事实么还要听谁的强奸犯还说只是谈恋爱呢所以又轻轻带过了,女,广东,30,13/04/2020 05:53,0,,,关键 十四 孩子 强奸 控制 事实 强奸犯 谈恋爱 轻轻
3576,EslGLBU6T,我发了女权组织收金主的万美元参与演出演出过于卖力导致丑态百出之后有女权运动积极分子来骂我不是女人女奴田园男权低智商我并不觉得女权组织尊重女性我也不觉得女权组织代表女性,女,海外,1,24/01/2017 22:53,0,,,女权 组织 金主 美元 参与 演出 演出 卖力 导致 丑态百出 女权 运动 积极分子 女人 女奴 田园 男权 智商 女权 组织 尊重 女性 女权 组织 代表 女性
3577,IAifa6B01,是哦只不过是一边女友一边女友的养女而已真是母女同婿琴瑟和谐,女,其他,2,26/03/2020 00:36,0,,,只不过 女友 女友 养女 母女 同婿 琴瑟 和谐
3578,J6U4Ypu2b,难哦不涉及到我利益的话除非是感兴趣的热点话题不然都不想看不想发表意见比如号房事件我就完全没有想法本来就是严重违法的行为按法律该怎么做就怎么做就好了完全没有说两句的欲望你说这个话太大了有点像是理想情况下大家一起努力之类的但是现实中男的很有可能觉得不关我事或者什么而无动于衷或者表示反对我这个是说在社会没啥反应的时候女性要怎么做比较好有点像从个人角度不是说女性不努力才这样举个不恰当的例子大概说明下差生考了第一老师有可能觉得是作弊要每次都考第一第二时间久了班上的学生才会觉得他不是差生嗯嗯我没说全义务教育计划生育都是政府的工作对于除去政府的社会来说口号是要喊的但比口号更重要的是行动大概是这个意思女性因为生孩子不可避免地在工作和学业上受到歧视这个只能由政府解决因为商人是逐利的只会用更低的成本拿到更高收益,男,广西,0,16/06/2020 19:11,0,,,涉及 利益 除非是 兴趣 热点 话题 发表 意见 号房 事件 想法 本来 违法 法律 欲望 像是 理想 情况 努力 现实 无动于衷 反对 社会 女性 角度 女性 努力 恰当 例子 生考 第一 老师 作弊 每次 第一 时间 班上 学生 差生 嗯嗯 义务 教育 计划生育 政府 工作 政府 社会 口号 口号 女性 孩子 不可避免 工作 学业 歧视 只能 政府 解决 商人 逐利 成本 拿到 收益
3579,FnNJg2Kcq,没错了世界上还是不乏很多变态扭曲的人这种戏精女的话还有人信也是服了那些别有居心的黑子翻译也不怕昧良心的事做多了死全家,女,其他,0,28/09/2017 00:19,0,,,没错 世界 不乏 变态 扭曲 精女 别有居心 黑子 翻译 良心 全家
3580,J1qbb3c3A,对女性蔑称的人在我眼里算不得女权此处就地图炮了,女,浙江,1,11/05/2020 14:02,0,,,女性 蔑称 眼里 女权 图炮
3581,IEcrdnSwA,这种人就是奇葩明眼可见的脑残和性别可能没太大关系性别只是她谋私的幌子罢了,女,福建,0,23/04/2020 19:27,0,,,奇葩 明眼 脑残 性别 关系 性别 谋私 幌子
3582,J5QadAp19,大宝你说的对生育权的确是双方的但是女性可以不行使就是女的不愿生男的就不要拖着别人找一个愿意生的,男,其他,0,09/06/2020 17:52,0,,,大宝 生育权 女性 行使
3583,J4kh92nc8,与其是对这个人的言论表示困惑我更惊讶的是当时的评论以及原来有很多女性对的反感已经到接近群嘲的地步了,男,其他,2,30/05/2020 17:16,0,,,言论 困惑 惊讶 评论 女性 反感 接近 群嘲 地步
3584,J2jYCxzvy,提问为什么当女权要被认可同为女性不是应该由女性来判断女权与否,女,其他,2,17/05/2020 15:09,0,,,提问 女权 认可 女性 女性 判断 女权
3585,J6Gyv99TM,我先看英文版后看内地翻译当时看的感受是作者谁也看不上但不代表他对女人的恶意和男人平等地多而是更多感谢交流我从头到尾都说是毛姆仇女而不是女主不好结尾男主那句死的却是狗和后来女主又和那军官搞在一起的升华完全是为了讽刺女人即使受了教训也没有长进我不是觉得女主不好而是毛姆借男主的口说她虚荣肤浅结尾讽刺这种女人反而有个过得去的结局而男主没有完全无视她这种出身的女人被排出社会只能当某男人太太的事实和把男主没表达爱写成正义她是不配男主的低劣反派,女,其他,0,15/06/2020 07:47,0,,,英文版 内地 翻译 感受 作者 代表 女人 恶意 男人 平等 感谢 交流 从头到尾 毛姆 仇女 女主 结尾 男主 女主 军官 升华 讽刺 女人 教训 长进 女主 毛姆 男主 虚荣 肤浅 结尾 讽刺 女人 过得去 结局 男主 无视 出身 女人 排出 社会 只能 当某 男人 太太 事实 男主 表达 正义 男主 低劣 反派
3586,IhRGQBlwT,有句老话什么嘞自古嫦娥爱少年封建的古人都知道女人也爱年轻漂亮的男人,女,北京,7,07/12/2019 13:23,0,,,老话 自古嫦娥 少年 封建 古人 女人 年轻 漂亮 男人
3587,Hz8EjrViS,你反驳主观点可以无理由而我回复你就必须得先把自己给摆正你哪来那么大的脸不希望别人回复你别评论啊哥哥不是你这么大戾气谁说是强迫结婚生孩子是件慎重的大事这句话有哪个字让你不理解生孩子为什么不能是大事呢老实说生育成本代价太多太大所以大多数自立自强的女性会认为努力上进工作才是常规而生一个孩子需要考虑的承担的责任才是大事,女,重庆,2,16/06/2019 14:15,0,,,反驳 主观点 理由 回复 希望 回复 评论 哥哥 戾气 强迫 结婚 孩子 慎重 大事 理解 孩子 大事 老实 生育 成本 代价 自立 自强 女性 努力 上进 工作 常规 孩子 承担 责任 大事
3588,IgEyRANkC,但这本书依旧透露很强的性别歧视女性依然是被挑选的上层阶级女性依然很少,女,湖南,0,19/11/2019 00:02,0,,,本书 依旧 透露 性别 歧视 女性 依然 挑选 上层 阶级 女性 依然
3589,J5Tyvl4GK,这段话说的很清楚啊女权主义者应该支持一切选择包括选择家庭正好批评了我们前些日子骂酱的,女,北京,35,10/06/2020 00:18,0,,,女权主义者 支持 选择 包括 选择 家庭 正好 批评 日子 骂酱
3590,IE6aK7GUt,你也没看懂我的意思我的意思是两方各退一步谩骂和咄咄逼人改变不了女性的处境带着侮辱性的字眼去形容女性还觉得自己在救女性本来就是一种自大人有基本人权的你们这种说法默认把一部分地位放到了最低的地位她们有值得批评的地方大方说出来就行了不骂人婚驴也能说话要不你试试,男,海外,3,20/04/2020 05:39,0,,,看懂 谩骂 咄咄逼人 改变 女性 处境 侮辱性 字眼 形容 女性 女性 本来 大人 人权 说法 默认 一部分 地位 放到 最低 地位 值得 批评 地方 大方 婚驴 说话 试试
3591,HEv6OuNKI,他们觉得婚后女人就是他们的私有财产了,女,江苏,3,21/07/2019 18:05,0,,,婚后 女人 私有 财产
3592,InZiZriMQ,害谁不是从岁月静好式平权被气成极端女权呢,女,湖北,66,05/01/2020 00:43,0,,,岁月 好式 平权 气成 女权
3593,J1qNh9Jsf,非要别人家的孩子跟他妈姓的可不就极端吗人家爱咋咋关你球事,女,北京,2,12/05/2020 02:11,0,,,别人家 孩子 他妈姓 可不 球事
3594,J1qNh9Jsf,我看您在其他楼里回复要独立可以啊不要十月怀胎下个外姓仔不要出钱养个啥事也不干的男人您对独立的定义太狭隘了不知道您怎么看待十月怀胎生下您的母亲和被您扫射为国楠的父亲,男,上海,4,14/05/2020 01:42,0,,,回复 独立 十月 怀胎 男人 独立 定义 狭隘 看待 十月 怀胎 生下 母亲 扫射 国楠 父亲
3595,IzsBtmpZ6,哦那你看看哪些你觉得不是真正的女权恨男人了举个例子看看女权把男人扔下楼因为要离婚所以杀男人全家你定义里什么叫恨以及为什么女权要活在你的定义里请问你是上帝都说了男权环境下远离和反抗怎么叫恨了哪个女权真的去殴打男人了都说了发声呐喊叫反抗不叫恨你为什么非要把女性反抗男权叫做恨你阅读理解能力有问题你被胖虎殴打为了自保你打回去不叫恨胖虎叫反抗你被胖虎殴打为了自保你远离胖虎不想跟胖虎接触不叫不和胖虎平等相处叫远离危险源你被胖虎殴打所以反抗结果有人站出来说你反抗就是恨胖虎你不可以恨胖虎哦你要跟胖虎和平相处你觉得这个有人是个什么玩意儿,男,北京,6,20/03/2020 11:57,0,,,女权 男人 例子 女权 男人 扔下 离婚 男人 全家 定义 女权 定义 请问 上帝 男权 环境 远离 反抗 女权 殴打 男人 发声 呐喊 反抗 女性 反抗 男权 阅读 理解 能力 胖虎 殴打 自保 回去 恨胖虎 反抗 胖虎 殴打 自保 远离 胖虎 胖虎 接触 不和 平等 相处 远离 危险源 胖虎 殴打 反抗 有人 反抗 恨胖虎 胖虎 胖虎 和平 相处 有人 玩意儿
3596,GbrWWz717,可能是结合行动加上荒木情色摄影的特殊性和文章里的着重内容大部分人觉得是女模特被性骚扰了并且被压迫了,女,江苏,1,11/04/2018 17:24,0,,,荒木 情色 摄影 特殊性 文章 着重 内容 大部分 模特 性骚扰 压迫
3597,GbrWWz717,我觉得荒木在她加入之前的风格很明显了甚至说因为拍女性阴部还有外号后面还被公司炒鱿鱼在这种情况下做他的模特就算真的不知道及时止损也是好的,女,江苏,3,11/04/2018 17:19,0,,,荒木 风格 女性 阴部 外号 公司 炒鱿鱼 情况 模特 止损
3598,IuJt7bPLj,我也觉得这事不太可能是啥领导故意策划的顶多是顺势宣传的时候没怎么动脑子在这里故意把女性渲染成受辱者才是对当事人的不尊重,男,北京,92,18/02/2020 09:19,0,,,领导 策划 顺势 宣传 脑子 女性 渲染 受辱者 当事人 尊重
3599,IEdk3kVqJ,在我们大呼女性权利时肉体却在逐渐沦陷,女,重庆,0,20/04/2020 17:50,0,,,大呼女性 权利 肉体 沦陷
3600,J6XmQqUDz,小姑娘挺有脾气的嘛小姑娘不懂事儿任何话题终结时都要加上一句还是要花时间考虑个人问题当然这些论述里面不乏善意但是让我无力的常常是哪怕在专业领域花了再长时间再多努力我始终是个小姑娘最令人疲惫和厌倦的是在任何行业里女性永远都会面临的骚扰和颜色玩笑,女,海外,91,17/06/2020 00:23,0,,,小姑娘 脾气 小姑娘 事儿 话题 终结 时间 论述 不乏 善意 无力 专业 领域 时间 努力 始终 小姑娘 疲惫 厌倦 行业 女性 永远 都会 面临 骚扰 颜色 玩笑
3601,J1tT1oCjS,我没说过不生孩子有错别自嗨你这样的妹妹离我远点就是对我最大的帮助别偷换概念我说的是法律明确规定的规则道德不代表法律,男,其他,0,15/05/2020 03:03,0,,,孩子 错别 自嗨 妹妹 偷换 概念 法律 规则 道德 代表 法律
3602,HCtIRaEsS,你说的挺对的而且如果有一个人姓氏不好听也可以跟着另一方姓呀日本还有夫妇同姓意思是结婚了女性加入男性的家庭男性把自己宝贵的姓氏给予女性有感情就行了也没必要这么在意形式,男,其他,0,08/07/2019 10:35,0,,,姓氏 好听 跟着 一方 日本 夫妇 同姓 结婚 女性 男性 家庭 男性 宝贵 姓氏 给予 女性 感情 在意 形式
3603,J6gGs42lh,追问责任时女人总是排在最前面大军围城吃女人人口不足逼女人生人口太多女人上环男童作恶母亲失责女童受虐亲妈在哪,女,北京,93,12/06/2020 10:39,0,,,追问 责任 女人 大军 围城 女人 人口 逼女 人生 人口 女人 上环 男童 作恶 母亲 失责 女童 受虐 亲妈
3604,J1qNh9Jsf,我觉得那些呼吁冠姓权的女性应该先从自己做起拿出家里户口本去派出所把自己姓改成自己母亲姓别天天只在网上口嗨别人,男,上海,1,12/05/2020 09:00,0,,,呼吁 冠姓权 女性 做起 拿出 家里 户口本 派出所 改成 母亲 天天 网上 口嗨
