index,weibo_id,comment_text,gender,location,like,date,label,category,target,cut
4459,J1s4HwdW1,<username>如果是普通“热心”网友举报怎么会值得劳烦微博管理员专门发条博说这些号是恶意营销呢？,女,江苏,33,11/05/2020 19:10,0,,,"['<username', '热心', '网友', '举报', '值得', '劳烦', '微博', '管理员', '发条博', '恶意', '营销']"
4460,IBBTOaf7Q,我会贴乳贴。日常女权对话总是会插一句保护好自己。不过要心存反叛。,男,四川,2,03/04/2020 17:41,0,,,"['乳贴', '日常', '女权', '对话', '保护', '反叛']"
4461,Gbj7hgVR1,在中国也行不通啊，试问，行得通了吗，即使最近发生的事情，也是去了国外的人爆料起诉的，搞的以为自己也行动了一样,女,海外,0,09/04/2018 17:50,0,,,"['中国', '行不通', '试问', '发生', '事情', '国外', '爆料', '起诉']"
4462,Gbj7hgVR1,在中国也行不通啊，试问，行得通了吗，即使最近发生的事情，也是去了国外的人爆料起诉的，搞的以为自己也行动了一样,女,海外,0,09/04/2018 17:50,0,,,"['中国', '行不通', '试问', '发生', '事情', '国外', '爆料', '起诉']"
4463,J5QLJsNed,我也说过这个：很神奇的一点是，这边保守派喜欢说是西方阴谋，那边保守派喜欢说是马主义阴谋，到底是谁的阴谋我暂且蒙在古里，，，,女,四川,1,09/06/2020 17:06,0,,,"['神奇', '一点', '保守派', '喜欢', '西方', '阴谋', '保守派', '喜欢', '马主义', '阴谋', '阴谋', '暂且', '古里，，，']"
4464,I17Vh4V0j,言论自由也有界限吧，这种商标一出来马上各种各样的侮辱性词汇商标也出来了，最高法这判决有点奇怪。。。。,女,其他,4,07/08/2019 18:09,0,,,"['言论', '自由', '界限', '商标', '各种各样', '侮辱性', '词汇', '商标', '最高法', '判决', '奇怪', '。。。。']"
4465,IA5lfAkQv,hhh我在国外每天都在学女权主义，英国人民很注重这一方面的,男,海外,0,24/03/2020 17:46,0,,,"['hhh', '国外', '女权主义', '英国', '人民', '注重']"
4466,FopTpctlc,我不懂的是，我觉得性别差异远不及个体差异来得大，为什么她们会对异性产生这种普遍性的敌意？我觉得三观不合的人是不分性别的【,女,江苏,0,02/10/2017 00:21,0,,,"['性别', '差异', '不及', '个体', '差异', '来得', '异性', '普遍性', '敌意', '不合', '性别']"
4467,IwpYKeGQL,赵薇的那版嘛？我记得就算有感情戏也没有吻戏吧，应该也没有很直接,男,广东,0,29/02/2020 12:17,0,,,"['赵薇', '记得', '感情戏', '吻戏']"
4468,IwpYKeGQL,那是西方的价值观嘛。我重点是说删吻戏不是因为某局的原因，个人感觉,男,广东,0,29/02/2020 12:15,0,,,"['西方', '价值观', '重点', '删吻', '原因', '感觉']"
4469,IAifa6B01,当时急着撇清关系的那群人 我早就看不顺眼了  当时大魔王和寡姐说的公正客观 才是真的值得信服的人,男,上海,2,25/03/2020 23:42,0,,,"['撇清', '关系', '早就', '看不顺眼', '魔王', '寡姐', '公正', '客观', '值得', '信服']"
4470,Esat43sTq,哪个组织不重要，重点是她支持推行沙里亚法，这就够反人类了,女,其他,7,23/01/2017 18:35,0,,,"['组织', '重点', '支持', '推行', '沙里亚法', '这就', '人类']"
4471,FjX5LwBpp,想起来 一个同事妹子之前说你这样哪个男人要你,女,其他,7,02/09/2017 15:31,0,,,"['同事', '妹子', '男人']"
4472,J5ZnGkW3O,我祝不爱她的父母早日暴毙，怎么就没教养了？不是你们自己说的所有生育行为都是交易吗，那祝利用你们的父母早点死，不是很趁你们的心意？都对你们没感情的，只是拿你们当工具，你们还希望他们长命百岁，身体健康，矛不矛盾呀,女,江苏,0,11/06/2020 09:30,0,,,"['父母', '早日', '暴毙', '教养', '生育', '交易', '利用', '父母', '早点', '心意', '感情', '工具', '希望', '长命百岁', '身体', '健康', '矛盾']"
4473,GrH0edfWS,"说善恶终有报的，有点麻痹自己，只有争取了才有结果。不举报那些所谓名人教授还洋洋得意呢，在他们身上根本不会因为性骚扰性侵落到他们身上恶报的。,我真心认为，性骚扰性侵应该被重视，不是我诅咒谁这个风水轮流转，下一代下下一代如果就是现在这个“性骚扰性侵者主观意识上是不以为耻”真的好可怕很危险。",女,其他,1,28/07/2018 09:15,0,,,"['善恶', '麻痹', '举报', '名人', '教授', '洋洋得意', '身上', '性骚扰性', '侵落', '身上', '恶报', '真心', '性骚扰', '性侵', '重视', '诅咒', '风水轮流转', '下一代', '下下', '一代', '性骚扰', '性侵者', '主观', '意识', '不以为耻', '可怕', '危险']"
4474,IA95TcBVT,对啊，多数派帮带少数派嘛。看看你们的力量喽。另外，娃的课程收费3万的，你们也没给钱，就想别人帮你做事，是不是不尊重劳动啊。建议付钱找娃姐。,女,其他,9,24/03/2020 23:52,0,,,"['多数派', '帮带', '少数派', '力量', '课程', '收费', '3万', '做事', '尊重', '劳动', '建议', '付钱', '娃姐']"
4475,GrIvVjAYU,初中放学回家碰到楼道里阴暗处笑着脱裤子的暴露狂 心里怕的要死但是表面要装作很轻蔑地走过去 永远记得受到侵害的时候不把自己定义成因为恐惧而屈服顺从的弱势者👋🏻I'm invincible,女,天津,9,27/07/2018 17:17,0,,,"['初中', '放学', '回家', '碰到', '楼道', '阴暗处', '裤子', '暴露', '表面', '装作', '轻蔑', '永远', '记得', '侵害', '定义', '恐惧', '屈服', '顺从', '弱势', '👋🏻I', ""'m"", 'invincible']"
4476,Iyakov7HF,这是那个说所有男人都喜欢小姑娘那个吗？,女,浙江,0,12/03/2020 12:48,0,,,"['这是', '男人', '喜欢', '小姑娘']"
4477,FrQisjGqW,我服了 我还以为什么词 结果 。motherfuker啊… 这怎么了 南韩戏精不是假的啊,女,广东,1,24/10/2017 19:36,0,,,"['motherfuker', '南韩', '戏精']"
4478,EsuQY9MqN,你忘了传教士教授清朝皇帝数学、天文和立法，教会在中国设立大学和医院。,男,其他,0,29/01/2017 02:09,0,,,"['传教士', '教授', '清朝', '皇帝', '数学', '天文', '立法', '教会', '中国', '设立', '大学', '医院']"
4479,FvDvFCGdP,男方想要女人为他打点家务、做好饭菜、多生孩子；把自己的时间投入在打点好家务、照顾好孩子和丈夫上是对家庭好；把时间花在健身、工作提升情商眼界、充分休息保持颜值上是对自己好。前两项基本是统一的，但与自己的诉求背道而驰。很早就发现这种矛盾，一直困惑,男,北京,0,16/11/2018 15:46,0,,,"['男方', '想要', '女人', '打点', '家务', '做好', '饭菜', '孩子', '时间', '投入', '打点', '家务', '照顾', '孩子', '丈夫', '家庭', '时间', '健身', '工作', '提升', '情商', '眼界', '休息', '颜值', '统一', '诉求', '背道而驰', '早就', '发现', '矛盾', '困惑']"
4480,FvDvFCGdP,“聪明的女人基本上只需要动动脑子，就能让男人为她为家庭奋斗” 是一种怎样的聪明的做法呢？,男,北京,0,16/11/2018 15:15,0,,,"['聪明', '女人', '动动', '脑子', '男人', '家庭', '奋斗', '聪明', '做法']"
4481,J6gGs42lh,放弃了筛选优秀基因的权利，等来的必然只有不断失权的倾斜天平//,女,福建,3,13/06/2020 00:32,0,,,"['放弃', '筛选', '优秀', '基因', '权利', '等来', '失权', '倾斜', '天平']"
4482,GbrWWz717,艺术本身是崇高的，因此总有人利用其作为高贵的表象来美化欲望，也许他们早就混淆了道德和艺术的界限所以才会为自己扭曲的行为冠冕堂皇的冠上了艺术之名。底线之下是潘多拉的魔盒，应思考，需慎行。而某岛国男尊女卑的思想和他们某些文化有关，人体艺术放在比较保守的文化背景下要对女性尊重很难吧……,女,其他,2,10/04/2018 19:56,0,,,"['艺术', '崇高', '有人', '利用', '高贵', '表象', '美化', '欲望', '也许', '早就', '混淆', '道德', '艺术', '界限', '扭曲', '冠冕堂皇', '冠上', '艺术', '底线', '之下', '潘多拉', '魔盒', '思考', '慎行', '岛国', '男尊女卑', '思想', '文化', '人体', '艺术', '保守', '文化', '背景', '女性', '尊重', '很难']"
4483,ID8A1jCoR,说实话，男性里也很多极端的男权主义，女性里有些极端的女权主义并不奇怪。女性也没有每天逮着那群极端男权骂阿，男性完全可以不理会自己不喜欢的极端女权，和温和一点的女权主义女性进行友好交流,女,北京,2,13/04/2020 16:13,0,,,"['实话', '男性', '男权主义', '女性', '女权主义', '奇怪', '女性', '男权', '男性', '理会', '喜欢', '女权', '温和', '一点', '女权主义', '女性', '友好', '交流']"
4484,ID8A1jCoR,女性更想要这样的环境啊…可现在的情况就是提女权时，如果男性和我观点不同就说你拳师说你打拳。到底是谁不尊重谁呢,女,北京,35,13/04/2020 16:06,0,,,"['女性', '环境', '情况', '提女权', '男性', '观点', '拳师', '打拳', '尊重']"
4485,FrZ5gDIR2,我真的给身边每个女性朋友安利止疼药了，它真的能救命啊。不让我吃的人都被我骂的狗血淋头,女,北京,2,25/10/2017 11:24,0,,,"['身边', '女性', '朋友', '安利止', '疼药', '救命', '狗血淋头']"
4486,G6ApKa2h6,一场运动已经变质了把人整死了，大规模动作翻老底?整个韩娱蔓延到爱豆圈搞得人心惶惶不少韩国男性出现“恐女症”，,男,上海,1,11/03/2018 17:45,0,,,"['运动', '变质', '整死', '大规模', '动作', '老底', '韩娱', '蔓延', '爱豆圈', '人心惶惶', '韩国', '男性', '恐女症']"
4487,G6ApKa2h6,一场运动把人整死了，你认为是什么尿性呢，,男,上海,0,09/03/2018 18:47,0,,,"['运动', '整死', '尿性']"
4488,HhR0pvokL,Lol我经常给我爸讲这个 因为我爸是我家的家务担当,女,北京,0,22/02/2019 18:23,0,,,"['Lol', '我家', '家务', '担当']"
4489,J5QLJsNed,互相把平权思想当皮球踢，是什么促进交流的当代国际化体育运动么,女,北京,1,09/06/2020 17:19,0,,,"['平权', '思想', '皮球', '交流', '当代', '国际化', '体育', '运动']"
4490,J1zF7smOR,第一次听这个词，感觉婚姻中相互理解相互依靠双方开心就好,女,广东,1,12/05/2020 15:31,0,,,"['第一', '感觉', '婚姻', '相互', '理解', '相互', '开心']"
4491,GCYdDF2zE,海伦娜一直是一位很有理智 情商很高的女演员。,男,广东,2,09/10/2018 03:32,0,,,"['海伦娜', '理智', '情商', '演员']"
4492,FrQisjGqW,Rapper唱MF本来是正常的是。但宋在SMTM里唱的那句妇产科的歌词却是很不妥，甚至被扣上侮辱女性的帽子。这一次他不是提到而是强调了MF为什么我不能说，其实如果只是路人的话带着“这个人好像不太尊重女性”的想法去听都会有些反感吧。所以不是所有Rapper不能说MF而是要看你有没有被扣上侮辱女性的帽子。,女,海外,0,25/10/2017 10:05,0,,,"['Rapper唱MF', '本来', 'SMTM', '妇产科', '歌词', '不妥', '扣上', '侮辱', '女性', '帽子', '提到', 'MF', '路人', '好像', '尊重', '女性', '想法', '都会', '反感', 'Rapper', '说MF', '扣上', '侮辱', '女性', '帽子']"
4493,HCtIRaEsS,不逼死杨玉环，等她兄弟将来反攻倒算吗？没有政治斗争经验啊!!!,男,广东,1,08/07/2019 09:17,0,,,"['逼死', '玉环', '兄弟', '将来', '反攻倒算', '政治', '斗争', '经验', '!!!']"
4494,GtZiMvmK3,希望有自杀勇气的任何人 能有带着恶魔同归于尽的意识。不然白死了？,女,湖南,0,10/08/2018 16:04,0,,,"['希望', '自杀', '勇气', '恶魔', '同归于尽', '意识', '白死']"
4495,GbrWWz717,有名的艺术家 无论做什么大家都是认同的 被媒体认为是正当的 艺术归艺术一类 忽略了艺术的背后 盲目追捧真的是让人悲哀了,女,福建,11,10/04/2018 17:17,0,,,"['有名', '艺术家', '认同', '媒体', '正当', '艺术', '艺术', '一类', '忽略', '艺术', '背后', '盲目', '追捧', '悲哀']"
4496,Fs39nAr5L,不想说啥，不过恨自己瞎了眼居然关注她，马上取关了。,男,其他,0,26/10/2017 07:24,0,,,"['关注', '取关']"
4497,EsHXEBKT6,的确，Go back to BJ，一群乌合之众，叫一个韩国人滚回北京,男,其他,0,31/01/2017 10:24,0,,,"['Go', 'back', 'BJ', '乌合之众', '韩国人', '滚回', '北京']"
4498,FrP7aBajV,不懂感恩，爱慕虚荣，怕苦怕累，没有自知，所以才导致这些现象吧。,女,湖北,0,16/11/2017 09:40,0,,,"['感恩', '爱慕', '虚荣', '自知', '导致', '现象']"
4499,GyUW3F4mS,在我的生命里她就是我的救世主，她的性格，直面困难的勇气一直都在影响着我,女,香港,4,12/09/2018 10:50,0,,,"['生命', '救世主', '性格', '直面', '困难', '勇气', '影响']"
4500,IAifa6B01,输了一直不肯罢休也可能还有一种原因是想让他身败名裂,男,重庆,0,26/03/2020 02:20,0,,,"['罢休', '原因', '身败名裂']"
4501,IAifa6B01,说起来伍迪这事都这么多年了 我就不信那些合作过的演员对他的事一点儿都不了解 Metoo一来就急着划清界限吃相真的很难看,男,重庆,16,26/03/2020 02:16,0,,,"['伍迪', '多年', '合作', '演员', '一点儿', 'Metoo一来', '划清', '界限', '很难']"
4502,G8xwL5yhq,其实他们是无看清一个问题 韩剧的霸道总裁首先就是颜值高 第二 女主内心其实并不是特别反感 ntm的那些恶心的家伙那种叫特么的性骚扰 该死的 那只手摸人家给我砍断它,女,海外,0,22/03/2018 22:51,0,,,"['看清', '韩剧', '霸道', '总裁', '颜值', '女主', '内心', '特别', '反感', 'ntm', '恶心', '家伙', '那种', '特么', '性骚扰', '该死', '砍断']"
4503,GCna42DUe,你的说法其实正常 现在精神状态出问题的人也不少 9年后再告也不是不可能 但是这事有点太不合逻辑 真抑郁的人扛不住9年 如果她这些年有成人生活的话 基本打脸创后症,男,广东,3,06/10/2018 00:42,0,,,"['说法', '精神', '状态', '年后', '不合', '逻辑', '抑郁', '不住', '成人', '生活', '打脸', '创后症']"
4504,I22Fj8F5W,CJ啊，一看就是很有钱的亚子，我说这公司到底给你投了多少钱，才把你救出来啊！,女,广东,5,13/08/2019 17:18,0,,,"['CJ', '亚子', '公司']"
4505,IBVbZ50Ci,"你为什么认为因为生育权而要求补偿的人都是在卖生育权呢？你在假设这些人不愿意要孩子并以此为卖点 这着实是没有逻辑没有根据了一些 无论愿意要孩子与否 生育权带来的伤害是客观事实 夫妻两人都愿意要孩子就可以抹去对女性身体的负面影响？,我觉得女权与否就是一句话：权利义务对等 不平等之一就来源于生育权 那你的性别调换包括生育权的调换吗,嗯 我觉得层主可能几句话没有说清楚家庭的情况具体是什么样子 所以也不好多加评判,怎么说呢 但是生育对女性造成的身体影响以及女性养育幼儿的辛勤 都是男性体会不到的 那么你可以理解女性的义务增加了 那么权利义务对等 是不是权利也应该增加呢？其中一种就是转为经济补偿权利",女,海外,3,05/04/2020 18:40,0,,,"['生育权', '补偿', '生育权', '假设', '孩子', '以此', '卖点', '着实', '逻辑', '孩子', '生育权', '带来', '伤害', '客观', '事实', '夫妻', '孩子', '抹去', '女性', '身体', '负面', '影响', '女权', '一句话', '权利', '义务', '对等', '平等', '来源于', '生育权', '性别', '调换', '包括', '生育权', '调换', '层主', '家庭', '情况', '样子', '好多', '评判', '生育', '女性', '身体', '影响', '女性', '养育', '幼儿', '辛勤', '男性', '体会', '理解', '女性', '义务', '增加', '权利', '义务', '对等', '权利', '增加', '转为', '经济', '补偿', '权利']"
4506,HqsHfaCLU,至于郑秀文和许志安，他俩之间早就是亲情大过爱情，郑秀文曾经抑郁过，重新接纳许，应该也是把他视为人生支柱和伴侣无法割舍。所以虽然彼此牵手就像自己左手牵右手，真要割舍了那也是筋连着筋骨连着骨的！分不开，也没法分开。,女,重庆,0,20/04/2019 13:12,0,,,"['郑秀文', '许志安', '他俩', '之间', '早就', '亲情', '大过', '爱情', '郑秀文', '抑郁', '接纳', '视为', '人生', '支柱', '伴侣', '割舍', '牵手', '左手', '右手', '割舍', '连着', '筋骨', '连着', '没法', '分开']"
4507,HqsHfaCLU,你说得有道理，奶茶（全家）有他们所奉行的成功学和价值观，我只是觉得果断离婚也未尝不符合他们的功利心和利益点。刘强东作为“成功人士”、“精英阶层”的整个人设都已经彻底坍塌了，奶茶自己有颜有资本，分笔赡养费及时拿钱走人，说不定还更能包装出一个“新女性”形象来，何必吊死在这棵树上呢？,女,重庆,0,20/04/2019 13:02,0,,,"['道理', '奶茶', '全家', '奉行', '成功', '价值观', '果断', '离婚', '未尝', '符合', '功利心', '利益', '刘强东', '成功', '人士', '精英', '阶层', '坍塌', '奶茶', '资本', '分笔', '赡养费', '走人', '说不定', '包装', '女性', '形象', '吊死', '树上']"
4508,HqsHfaCLU,许志安那个事，郑秀文选择原谅，虽然无奈我都觉得可以理解；而刘强东这样的，奶茶居然还不趁早离婚真是怎么想都想不通！,女,重庆,2,20/04/2019 09:07,0,,,"['许志安', '郑秀文', '选择', '原谅', '无奈', '理解', '刘强东', '奶茶', '离婚', '不通']"
4509,HaQ2a6WQO,啊我一直以为激进女权是说不好来着（我啥都不知道我只是问一下,男,浙江,0,07/01/2019 14:29,0,,,"['激进', '女权']"
4510,J1zF7smOR,跟邪教一样，看过一次被吓跑了，人家爱咋活就咋活吧，人和人的区别，可能大于人和其他生物，不敢苟同，恐怖,女,辽宁,0,12/05/2020 14:25,0,,,"['邪教', '吓跑', '人和', '区别', '大于', '人和', '生物', '苟同', '恐怖']"
4511,J6XmQqUDz,我记起前几天穿露脐装被学校里的一群男生盯着恨不得头扭一百八十度。但他盯多久我就白眼了多久,女,江苏,0,19/06/2020 12:17,0,,,"['穿露', '脐装', '学校', '男生', '恨不得', '头扭', '一百八十', '盯多久', '白眼', '多久']"
4512,J6Ld34tAy,可怕的是不同年龄段的女性都在追求少女感，Cate Banchet并不会追求什么少女感,女,其他,2,15/06/2020 17:34,0,,,"['可怕', '年龄段', '女性', '追求', '少女感', 'Cate', 'Banchet', '追求', '少女感']"
4513,I5NTzhFqS,他还是那个说拍电影到死的伍迪艾伦啊！,男,四川,2,07/09/2019 10:47,0,,,"['电影', '伍迪', '艾伦']"
4514,J2l9p15wg,博主说的很客观很实际。有的东西真不是想当然的。美帝那么牛逼，还是很多匪夷所思的事情。,女,海外,2,17/05/2020 14:50,0,,,"['博主', '客观', '东西', '想当然', '美帝', '牛逼', '匪夷所思', '事情']"
4515,I5Ff2hJVf,伍迪不是很早之前就说过他不care奥斯卡了吗 他连campaign都campaign 凭什么大家年末还要记着他 大魔王那是当年 现在的媒体bubble和学院之间隔的不能再远了,女,海外,0,06/09/2019 20:43,0,,,"['伍迪', 'care', '奥斯卡', 'campaign', 'campaign', '年末', '魔王', '当年', '媒体', 'bubble', '学院', '之间']"
4516,I5Ff2hJVf,你们是真的觉得明星在被采访的时候是跟open mic一样自己上来想说啥就说啥吗 要不是thr不嫌事大问她这个问题 她犯得着趟这种浑水吗,女,海外,1,06/09/2019 19:20,0,,,"['明星', '采访', 'open', 'mic', 'thr', '浑水']"
4517,EsiDV2I4a,就是故意利用这段时间因为han han的事女权主义成为热点来黑哥哥啊，上次八组挂他南京说的话时也是想这样黑的吧，可惜上次没成功！这次又来,女,海外,0,24/01/2017 14:27,0,,,"['利用', '时间', 'han', 'han', '女权主义', '热点', '黑哥哥', '上次', '南京', '可惜', '上次', '成功']"
4518,ICgOUngDk,哈哈哈笑死了，最后面【你结婚都不怕，还怕什么呢】，感情你也知道女生该怕结婚，为什么怕，心里没点逼数吗。,女,海外,34,07/04/2020 23:41,0,,,"['哈哈哈', '笑死', '结婚', '感情', '女生', '结婚', '逼数']"
4519,GpWzH6S2V,完全没关系呀！！我也超喜欢看哒~欢迎刷屏！！！ᕙ(`▿´)ᕗ,女,广东,0,15/07/2018 16:06,0,,,"['没关系', '！！', '喜欢', '看哒', '刷屏', '！！！ᕙ', '`▿´']"
4520,J3El4bsDM,"表达任何合理权利包括女权是所有人的权利，反对暴力女权是所有人的义务，为什么单单苛求女权诉求者割席，如果不割席就是同流合污，那么所有人都要出来表态反对，不然就是同流合污，就是鼓励和颠覆社会体制了？所有不说话的人都有可能是内心支持暴力女权的，为什么单单把这个大帽子扣到女权者身上？,你这个话是有逻辑问题的，前半句是某些，后半句又变成所有女权者了。一顶大帽子扣下来",女,上海,0,28/05/2020 10:08,0,,,"['表达', '权利', '包括', '女权', '所有人', '权利', '反对', '暴力', '女权', '所有人', '义务', '苛求', '女权', '诉求者', '割席', '割席', '同流合污', '所有人', '表态', '反对', '同流合污', '鼓励', '颠覆', '社会', '体制', '说话', '内心', '支持', '暴力', '女权', '帽子', '女权者', '身上', '逻辑', '女权者', '帽子']"
4521,HCtIRaEsS,？？？？姓什么很重要？？？难不成夫妻俩一高兴不随夫姓也不随母姓，孩子这就变成别人家的了？夫妻俩就帮别人养孩子了？？？,女,广东,0,08/07/2019 09:26,0,,,"['？？？？', '？？？', '难不成', '夫妻', '随夫', '随母', '孩子', '这就', '别人家', '夫妻', '孩子', '？？？']"
4522,J22I0nCM0,就是 田园女权和田园男权都很极端的意思,男,海外,0,04/06/2020 16:41,0,,,"['田园', '女权', '田园', '男权']"
4523,J22I0nCM0,我不知道诶，反正反对一切女权主义就对了，好多人不知道这个组织是干啥的，就盲目跟风,男,海外,0,04/06/2020 15:05,0,,,"['反正', '反对', '女权主义', '好多', '组织', '盲目', '跟风']"
4524,GC2M3mcu1,虽然反婚和母权不完全等同，但反婚仍然是当下母权的首要实践。,女,河南,6,02/10/2018 23:32,0,,,"['反婚', '母权', '等同', '反婚', '母权', '首要', '实践']"
4525,J6tAksX14,毛主席说过妇女能顶半边天，女权运动变成这样和红没关系，女权运动本质上更是红的，主要是被资本主义社会用来引导阶级矛盾转移。,女,其他,4,14/06/2020 00:03,0,,,"['主席', '妇女', '半边天', '女权', '运动', '没关系', '女权', '运动', '本质', '资本主义', '社会', '引导', '阶级', '矛盾', '转移']"
4526,I6IOJ0K31,伊朗人有解放自己的责任，我也有让自己开心幸福的责任。每个时代的人都有他们的责任。,女,北京,1,13/09/2019 13:41,0,,,"['伊朗人', '解放', '责任', '开心', '幸福', '责任', '时代', '责任']"
4527,I6IOJ0K31,：人们会用脚、用子宫投票的，社会环境不利于做什么那就不做什么。如果说为了千秋万代好，那要不要先保护地球环境消灭一半地球人口啊？,女,北京,1,13/09/2019 13:29,0,,,"['子宫', '投票', '社会', '环境', '利于', '如果说', '千秋万代', '保护', '地球', '环境', '消灭', '一半', '地球', '人口']"
4528,FEQ5H1FC5,这就是需要合作演员澄清的原因，WA每一次名利双收，都是对受害者的二次伤害,女,海外,2,18/01/2018 08:16,0,,,"['这就', '合作', '演员', '澄清', '原因', 'WA', '名利双收', '受害者', '伤害']"
4529,Gl1DmjUpQ,嗯，不过踩一踩还是有必要的，不然总是会没有自觉的去污染人类世界这种东西,女,北京,0,15/06/2018 23:58,0,,,"['自觉', '污染', '人类', '世界', '东西']"
4530,Gl1DmjUpQ,他在反向造热度呢。记住千万记得取关！实在想教训他的话,女,北京,1,13/06/2018 15:14,0,,,"['反向', '热度', '记住', '千万', '记得', '取关', '实在', '教训']"
4531,IAifa6B01,"刚火的小演员每场活动都有记者逼他表态，你让他怎么办？他只是想演个戏，逼他做什么？,演完才出的事，茶从头到尾没有表明后悔合作，到底骂他什么？捐片酬有什么错？刚出名的小演员碰到这样事，各方压力你会怎么做？导演可以发声他呢？",男,重庆,0,26/03/2020 10:28,0,,,"['刚火', '演员', '每场', '活动', '记者', '表态', '演完', '从头到尾', '后悔', '合作', '片酬', '出名', '演员', '碰到', '各方', '压力', '导演', '发声']"
4532,IAifa6B01,自己小宝贝演个戏扯到道德层面还要被骂，导演的清白很重要，他的未来就不重要？遇事不决，饭圈女孩？,男,重庆,1,26/03/2020 10:19,0,,,"['小宝', '贝演', '戏扯', '道德', '层面', '导演', '清白', '未来', '遇事', '饭圈', '女孩']"
4533,HaYuYbLXs,经过身边小伙伴们的集思广益，小编做了一些小笔记供参考鸭,女,上海,0,09/01/2019 19:12,0,,,"['身边', '小伙伴们', '集思广益', '小编', '笔记', '参考']"
4534,G6HjGCHwM,人心最可怕啊 知人知面不知心 永远不知道一张皮里面藏着的是什么样的恶魔,女,黑龙江,0,10/03/2018 12:10,0,,,"['人心', '可怕', '知人知面不知心', '永远', '恶魔']"
4535,GCZTii4w6,不再演戏那你吃啥？靠metoo的基金养活吗？这就偏离初衷了吧，metoo不是整风运动吗？怎么变成了抵制运动？,男,其他,7,08/10/2018 20:27,0,,,"['演戏', 'metoo', '基金', '养活', '这就', '偏离', '初衷', 'metoo', '整风运动', '抵制', '运动']"
4536,Fm3E9riTn,应该说真正的女权主义者应该是平等主义者而不是借着女权的名头占便宜，否则跟少民问题有什么本质区别,男,浙江,6,27/09/2017 22:32,0,,,"['女权主义者', '平等主义者', '借着', '女权', '名头', '占便宜', '少民', '本质', '区别']"
4537,HqsGy1WRa,我也觉得很奇怪。美检方说犯罪既遂的是他们，说决定不起诉的也是他们… 玩的一手好舆论啊，是传媒专业毕业的吧他们～,女,其他,0,20/04/2019 10:19,0,,,"['奇怪', '检方', '犯罪', '起诉', '一手', '舆论', '传媒', '专业', '毕业']"
4538,GrIvVjAYU,这个世界到底是怎么了？！为什么会有这么多人性的丑恶……为什么受伤害的都是女生……,女,海外,1,27/07/2018 00:03,0,,,"['世界', '人性', '丑恶', '伤害', '女生']"
4539,H72nb1grY,别再说什么女权主义了，女权主义从根本上和男权主义没有任何区别。Feminisim 是男女平权，平权，最重要的是在培养小孩的时候，不仅是以男孩女孩，而是关注在培养好的品质。,男,其他,1,13/12/2018 18:18,0,,,"['女权主义', '女权主义', '男权主义', '区别', 'Feminisim', '男女', '平权', '平权', '培养', '小孩', '男孩', '女孩', '关注', '培养', '品质']"
4540,J1qd66AJt,谁不想呢，是我我也老老实实吃红利，还能在网上装平权派割波韭菜//,女,其他,5,11/05/2020 17:04,0,,,"['红利', '网上', '平权派', '割波', '韭菜']"
4541,FrQisjGqW,哈哈现在的世道真的是变太好了哦 rapper歌词里连句脏话的也不能写啦haha。 那么rapper们都不要玩黑辔了应该集体改行去教堂唱赞歌吧   还有评论里的시발씨끼들，故意针对土豆的不要太明显哦，去听歌就知道feat的人都用了这个歌词，故意针对土豆一个人的，我才要真的f**k u,女,海外,6,24/10/2017 13:58,0,,,"['世道', 'rapper', '歌词', '脏话', 'haha', 'rapper们', '黑辔', '集体', '改行', '教堂', '赞歌', '评论', '시발', '끼들', '土豆', 'feat', '歌词', '土豆', 'f**k']"
4542,IaEYRBs3F,哈哈哈哈哈讲真年龄有时候真的是阅历的一种物理指标。,女,上海,0,09/10/2019 15:45,0,,,"['哈哈哈哈哈', '讲真', '年龄', '有时候', '阅历', '物理', '指标']"
4543,IFtBkoJSm,"看了这条半天抓耳挠腮的想不起来是哪本，四处去翻记录才发现是双夫（评论留个记录，免得又想不起来了,太恶心了 我简直要恐强取豪夺了",女,海外,0,19/05/2020 15:45,0,,,"['半天', '抓耳挠腮', '四处', '记录', '发现', '双夫', '评论', '记录', '免得', '恶心', '强取豪夺']"
4544,J2cWRaHx1,这波啊，这波是五级石头人闪现开团，而且最离谱的是石头人闪现都还没按下去居然已经有人跟了,男,江苏,0,18/05/2020 01:26,0,,,"['五级', '石头人', '闪现', '开团', '离谱', '石头人', '闪现', '有人']"
4545,G6yxdlMJb,妈呀 最近怎么这么多，但是不乏有人乘机炒热度的，给假消息的,女,上海,1,09/03/2018 12:07,0,,,"['不乏', '有人', '热度', '消息']"
4546,FjX5LwBpp,听到我去读书还一副嫌弃的表情。一个男的忽然跑过来跟我说，你上课坐前排挺....（一副嫌弃的表情）。妈蛋不坐前排怎么听老师讲课？不听老师讲课怎么拿高GPA，怎么跟老师沟通，可以去实验室打下手，参加下科技竞赛？,男,北京,2,02/09/2017 21:59,0,,,"['听到', '读书', '嫌弃', '表情', '上课', '坐前', '排挺', '....', '嫌弃', '表情', '妈蛋', '前排', '老师', '讲课', '老师', '讲课', 'GPA', '老师', '沟通', '实验室', '下手', '参加', '科技', '竞赛']"
4547,G6AiAjLnh,韩国地方太小，作出引起公愤的事情只有死了。,男,其他,0,10/03/2018 13:34,0,,,"['韩国', '地方', '作出', '公愤', '事情']"
